instance,variant,n_runs,best_cost_mean,best_cost_std,best_cost_median,best_cost_min,best_cost_max,elapsed_mean,elapsed_std,elapsed_median,elapsed_min,elapsed_max,gap_mean,gap_median,gap_n,total_ls_applications_mean,ls_per_iter_mean
A-n44-k6,acs_clsqrtn_2opt_q0sched,30,1055.5781273880398,23.43945836334667,1061.019934075107,1002.9965271178551,1094.3032976739785,0.13943035553675145,0.01009473018806003,0.13597891642712057,0.13119237520731986,0.17035049991682172,12.655082965639258,13.23585208912559,30,30.0,1.0
A-n44-k6,acs_nocl_2opt_q0sched,30,1051.5749221504204,22.123422038791855,1048.2637957382017,1012.5060816037653,1088.3502384464032,0.1955132084277769,0.020785240094853587,0.18888325046282262,0.18098158296197653,0.28690966591238976,12.22784654753689,11.874471263415346,30,30.0,1.0
A-n44-k6,acs_nocl_none,30,1125.0723338590906,24.853481580745225,1131.4307708860001,1062.8455562893575,1157.8564821889304,0.16913119868064921,0.015235448518935374,0.16323533339891583,0.15648608305491507,0.21644579200074077,20.07175388037252,20.750349080683044,30,0.0,0.0
A-n45-k6,acs_baseline,30,1182.477910492769,28.891129799131694,1190.1866544801019,1103.2236361336534,1226.994926251035,0.1644381471366311,0.007687320323528963,0.16159114602487534,0.1604816250037402,0.18818129086866975,25.2624905183018,26.079094754248082,30,0.0,0.0
A-n45-k6,acs_cl15,30,1190.570284904847,27.285796256953226,1199.7760917922337,1119.7098011285423,1225.65567628403,0.1249017792288214,0.0080733569876607,0.12177485402207822,0.12072854186408222,0.15011908300220966,26.119733570428693,27.09492497799086,30,0.0,0.0
A-n45-k6,acs_cl15_ls2opt_fixed,30,1126.2454184231326,27.541939957842995,1120.6844664493428,1060.203112297534,1180.8550371547321,0.1358058763590331,0.006092537263768319,0.13410595862660557,0.13216345803812146,0.15762516693212092,19.305658731264064,18.716574835735482,30,30.0,1.0
A-n45-k6,acs_cl15_ls2opt_fixed_q0sched,30,1108.1285213682133,22.607481799714925,1102.7657052037407,1067.1696700978341,1141.6148504227317,0.14535714028558383,0.012908447165884393,0.14088143745902926,0.13930104207247496,0.19902791595086455,17.38649590764971,16.818400974972533,30,30.0,1.0
A-n45-k6,acs_clsqrtn_2opt_q0sched,30,1106.9761166506928,26.546598611689635,1098.650552422383,1059.3486142587044,1181.1447395062637,0.13693665979274858,0.017544763983741878,0.13056224992033094,0.12915966706350446,0.21628337493166327,17.26441913672596,16.382473773557514,30,30.0,1.0
A-n45-k6,acs_nocl_2opt_q0sched,30,1106.8994905794077,26.81092576445433,1113.2091670075838,1021.0328235264,1141.009096647575,0.19596796536352484,0.011050631323610565,0.19273691647686064,0.18154570902697742,0.2238447079434991,17.256301968157594,17.924699894871168,30,30.0,1.0
A-n45-k6,acs_nocl_none,30,1182.477910492769,28.891129799131694,1190.1866544801019,1103.2236361336534,1226.994926251035,0.17383215407220026,0.011013761603847828,0.17023783293552697,0.16673650010488927,0.20734020904637873,25.2624905183018,26.079094754248082,30,0.0,0.0
